GeneName,Low_Cys_Day12_E12,Low_Cys_Day14_E12,High_Cys_Day0_E13,High_Cys_Day3_E13,High_Cys_Day6_E13,High_Cys_Day8_E13,Low_Cys_Day10_E11,Low_Cys_Day12_E11,Low_Cys_Day14_E11,Low_Cys_Day0_E12,Low_Cys_Day3_E12,Low_Cys_Day6_E12,Low_Cys_Day8_E12,Low_Cys_Day3_E9,Low_Cys_Day6_E9,Low_Cys_Day8_E9,Low_Cys_Day10_E9,Low_Cys_Day12_E9,Low_Cys_Day14_E9,Low_Cys_Day0_E11,Low_Cys_Day3_E11,Low_Cys_Day6_E11,Control_Day12_D4,Control_Day14_D4,High_Cys_Day6_E16,High_Cys_Day8_E16,High_Cys_Day10_E16,High_Cys_Day12_E16,High_Cys_Day14_E16,High_Cys_Day3_E14,High_Cys_Day3_E16,High_Cys_Day0_E16,High_Cys_Day14_E14,High_Cys_Day12_E14,High_Cys_Day10_E14,High_Cys_Day6_E14,High_Cys_Day8_E14,High_Cys_Day0_E14,High_Cys_Day14_E13,High_Cys_Day12_E13,High_Cys_Day10_E13,Low_Cys_Day10_E12,Low_Cys_Day8_E11,Low_Cys_Day0_E9,Control_Day10_D4,Control_Day8_D4,Control_Day6_D4,Control_Day3_D4,Control_Day0_D4,Control_Day14_D2,Control_Day12_D2,Control_Day10_D2,Control_Day8_D2,Control_Day6_D2,Control_Day3_D2,Control_Day0_D2,Control_Day14_D1,Control_Day12_D1,Control_Day10_D1,Control_Day8_D1,Control_Day6_D1,Control_Day3_D1,Control_Day0_D1
Nolc1,0.047663147,-0.231672658,0.663142879,1.242112568,-0.006739658,-0.228513431,0.036069255,-0.087377651,-0.298909413,0.703589386,0.446058478,0.151819712,0.055424039,0.503464908,0.171951164,0.10845392,0.166548234,0.117974591,-0.079734647,0.665275321,0.438911257,0.135542781,-0.294636124,-0.403325172,-0.133589274,-0.420541275,-0.550188674,-0.734679091,-0.67328201,0.484978885,0.906347047,0.765580693,-0.718886328,-0.273970648,-0.594366304,-0.132530411,-0.196844862,0.759849151,-0.406112104,-0.48531014,-0.396915249,-0.016553266,0.246412249,0.748696735,-0.359960775,-0.262413904,-0.207873313,0.406687467,0.673659366,-0.331279547,-0.30275687,-0.490219126,-0.384721711,0.009505163,0.379957871,0.813436868,-0.290605694,-0.442487019,-0.499537478,-0.247091377,-0.148625206,0.315119357,0.904895661
Actr1a,-0.112786275,-0.203550026,-0.005682786,-0.107393111,0.170409291,0.070211838,0.086852262,-0.171288579,-0.199759896,0.011067881,-0.009293592,-0.008016034,-0.080421196,0.049741383,-0.032164887,-0.062087029,-0.046725997,-0.106732264,-0.005906389,-0.0461993,-0.102702643,-0.083364838,0.188625516,0.043941526,0.037334583,-0.114294034,0.020664145,-0.430587385,-0.534423464,-0.046503844,-0.160296149,-0.023995703,-0.832341243,0.042468697,-0.077285835,0.045699573,0.226587769,-0.120345224,-0.195985631,-0.11375466,-0.328974331,-0.042926096,-0.176439323,0.06669509,0.017116158,0.016564527,0.100151317,-0.007132139,-0.082321723,0.153317333,0.15345378,-0.111334127,0.055452207,0.152146691,-0.053677434,0.029697983,0.044435966,-0.300637976,-0.137834064,0.032354027,0.068185453,0.042157013,-0.234847636
Arl3,-0.299332796,-0.209730663,-0.377098503,-0.429041402,0.052125783,0.166262396,-0.234775617,-0.19898914,-0.046398141,-0.138508268,-0.407545086,-0.183860304,-0.119330148,-0.396955824,-0.152194776,0.029002929,-0.094187146,-0.111755503,-0.340812708,-0.45274828,-0.250100604,-0.295940203,0.063938391,-0.100727253,0.014952509,0.21980335,0.257875946,0.050117568,0.103947,-0.353146825,-0.573959373,-0.241514912,0.128498444,0.208343329,0.236899405,0.040836846,0.112871453,-0.475930073,0.261752229,0.278150216,0.181112682,-0.067996952,-0.607568146,-0.389781533,-0.073628914,-0.07227303,-0.142652922,-0.331331479,-0.452332746,0.116618713,-0.174857753,0.316808272,0.136349829,0.037754133,-0.346790253,-0.329641914,0.146140292,0.197162141,0.234831178,0.0199862,-0.04637767,-0.159358879,-0.603911122
Nt5c2,-0.5040452,-0.58311085,-0.046337788,-1.074674734,0.216642603,0.192547469,-0.068539768,-0.477779601,-0.62509303,-0.228668792,0.111342378,0.076910989,-0.15528536,0.113358944,0.057709696,-0.010073722,-0.146493776,-0.4314853,-0.607843325,-0.122038388,0.104132244,0.033213425,-0.126206143,-0.394084519,0.238695317,0.290448017,0.186294217,0.068469395,0.01336457,0.025054053,-1.019261,-0.072848328,-0.111113263,-0.142467991,0.199141231,0.250909662,0.145795689,-0.102038773,-0.055759621,0.082426793,0.203770068,-0.074212597,-0.517088223,-0.238029029,-0.091656566,0.004234229,0.173702826,0.073488315,0.002850349,-0.050752734,-0.215762162,0.161963254,0.251617386,0.16007539,-0.134123493,-0.23712486,-0.179254458,0.140140717,0.133374187,0.094754281,0.228868929,-0.074442477,-0.269077907
Ina,-0.094623588,0.042131002,-0.275906678,-3.481902695,-0.19955326,0.027605422,-0.333170079,0.027588428,0.032995305,-0.985499221,-0.542185837,-0.021903073,-0.74783466,-0.520578111,0.131908849,-0.170699654,-0.324725818,-0.124339893,-0.319220749,-0.590889295,-0.078663466,-0.044216612,-0.194519286,-0.589295817,0.076081183,0.618135459,0.406835599,0.581061005,1.438975263,-1.006063335,-2.665286677,-0.563039623,1.111052471,-0.081211125,0.373553254,0.13465518,-0.339163822,-0.254597126,0.397426656,0.401190834,0.373435409,-0.144873761,-2.613796619,-0.69593679,-0.446441534,-0.234291112,-0.145574809,-0.315381317,-1.074781738,-0.271417802,-1.103961235,0.344232184,0.176147111,-0.477031499,-2.273170097,-0.946848106,-0.088201645,0.582326507,0.31185469,0.014678586,0.121606256,-2.627615304,-1.680483286
Pdcd11,0.227779829,0.295557508,0.347902078,-0.012235154,-0.043613229,-0.061310109,0.226770862,0.326929035,0.365270842,0.066183953,0.428021484,0.096115121,0.024049928,0.185759179,0.035448836,0.182286879,0.240415633,0.272676367,0.520627011,0.152156891,0.151787508,0.235594485,-0.163300867,-0.300428163,-0.086372965,-0.280492915,-0.31292927,-0.156467342,-0.292979478,0.180066357,-0.058616221,0.231725033,-0.319670516,-0.251392293,-0.192877714,-0.039828052,-0.050337838,0.152906377,-0.278269726,-0.289580987,-0.387321624,0.255138928,-0.265210182,0.315378048,-0.291627653,-0.348441048,-0.14131215,0.427105197,0.139167532,-0.279165197,-0.372949987,-0.262030792,-0.168882233,-0.205908307,0.165306776,0.203626217,-0.200906499,-0.218382262,-0.174072305,-0.173582513,-0.108261464,0.019271259,0.036797618
Slk,-0.863203246,-1.193765843,0.223560753,0.162329454,0.108561594,-0.094868012,0.027724483,-0.10637501,-0.285242071,0.329087886,0.35776681,0.59602421,0.15778334,0.226107837,-0.009984089,0.170903299,-0.209234704,-0.84703769,-0.09533196,-0.108446727,0.379051554,0.362570079,-0.46456577,-0.004983408,-0.471655195,-0.084942084,-0.209288834,-0.127267425,-0.051042664,0.164451652,-0.048628111,0.33127268,-0.422691072,-0.040357738,-0.312842266,0.121474296,0.169070577,0.270664847,-0.877702275,-0.137503524,-0.123574685,-0.040208858,0.479557732,0.599246727,-0.304006187,0.318336108,-0.043371777,0.285898976,0.372127808,-0.041503552,-1.233041849,-0.199405963,0.054512082,0.14742011,0.418895444,0.265574231,-0.275726819,0.067309935,-0.156381534,0.110109757,0.119777355,0.655009998,0.89780785
Gsto1,-0.282104476,-0.463562134,0.091247498,1.968481507,0.114512455,0.126856771,0.089979524,-0.27078992,-0.396640088,0.195200303,0.362695154,0.249903489,0.099546885,0.339930656,0.341248911,0.181281344,0.000422792,-0.107594231,-0.61548523,0.121315742,0.26143255,0.306690447,-0.381055535,-0.426752715,0.206038528,-0.016038929,-0.10724206,-0.031102824,0.287044176,0.389037478,0.485296724,0.210637323,-0.405716936,-0.187580546,0.095047027,0.181489451,-0.047284936,0.12688506,-0.33147196,0.032798163,0.046288299,-0.079596927,0.342737545,0.312629844,-0.131916905,0.010568753,0.074796717,0.305690669,0.134577033,-0.296041608,-0.008821876,0.096746109,0.089104411,0.141504361,0.44465619,0.239001946,-0.299135759,-0.375233683,0.100931533,0.019706051,0.215816315,0.41271882,0.345382906
Xpnpep1,0.060605071,0.07278266,-0.156999162,0.127606439,-0.011879325,0.06094935,0.121631538,0.064807077,-0.038930897,-0.080867846,-0.027967054,0.14568336,0.04923532,-0.159663214,0.126275144,0.178975887,0.060290462,0.131523702,-0.156374672,-0.199673228,0.000657628,0.155022546,-0.108270484,-0.12649754,0.057972237,0.287677348,0.129081642,-0.143108336,-0.1740294,-0.070454199,0.090323629,-0.10058489,0.07828678,-0.000113086,0.026657644,0.083526653,-0.010514127,-0.163736886,0.048668774,0.076698634,-0.015144954,0.108897925,0.116575577,-0.169341008,-0.09854379,0.005737061,0.042561118,-0.009455037,-0.181804131,-0.119417664,-0.148973905,0.094747802,0.061283305,0.025781761,-0.034978309,-0.088536675,-0.075321688,-0.016904682,0.080783509,-0.000452397,0.018976138,-0.038061596,-0.160310978
Smndc1,-0.150450388,-0.268593134,0.62444307,0.800495196,0.25954542,-0.109455309,0.004178033,-1.188546038,0.210735848,0.988952335,0.342139619,0.446868797,0.41975991,0.474091676,0.32969471,0.189827207,-0.083606539,-0.193415093,-0.736965594,0.702818567,0.599083609,0.456854847,-0.301169535,-0.324426269,0.089183701,0.073764055,-0.307221596,-0.216784077,-0.506289463,-1.074513778,0.851895729,0.680925712,-0.386702598,-0.228896693,-0.44949831,0.131309213,-0.177787119,0.829611338,-0.321374286,-0.437682697,-0.069092707,-0.16161112,0.432631559,0.867568366,-0.233663283,0.376095723,0.003644923,0.343579372,0.676821578,-0.335816964,-0.263051604,-0.250765286,-0.172872971,0.374528632,-1.531377752,0.865154623,-0.167857045,-0.115671505,-0.180835967,-0.022133831,0.200981942,0.635042455,0.730999038
Smc3,0.077312062,0.04895008,0.38591326,-0.056262427,0.046681235,-0.139863005,-0.027530093,-0.044688167,-0.049954819,0.488119349,0.39396368,0.105935402,0.033997683,0.479057009,0.107584993,0.080354483,-0.032354013,-0.077584283,-0.122746371,0.341306153,0.389278467,0.119637202,-0.179613394,-0.274333606,0.118175653,-0.212263998,-0.253825989,-0.137197711,-0.3496935,0.458628706,0.139780581,0.526641564,-0.271585188,-0.15276121,-0.315944738,0.128607558,-0.067856602,0.49551964,-0.228477184,-0.260762129,-0.280817313,-0.115848329,-0.020492539,0.533916255,-0.197015096,-0.129739253,-0.064234606,0.422399871,0.440780893,-0.283779018,-0.272978015,-0.297281156,-0.125699416,-0.086439268,0.428615821,0.491566228,-0.233178074,-0.17239336,-0.145058908,-0.019918505,0.030787973,0.347222779,0.488393778
Acsl5,0.538702872,0.617865702,-0.186597348,-0.936976773,-0.129369541,-0.247593668,0.365441555,0.441089223,0.685082038,0.271422191,-0.025509396,0.07896512,0.239612183,-0.051856067,0.026567513,0.23752501,0.366902087,0.514835532,0.803150144,-0.155681495,-0.070796984,0.045129003,-0.084643674,-0.056115877,-0.159262489,-0.091059282,-0.148858956,-0.457665077,-0.148196244,-0.106398572,-0.259157524,0.024554881,-0.196350104,-0.088975682,-0.219643372,-0.129464156,-0.104198232,-0.039744113,-0.017645741,-0.195765563,-0.232240207,0.289239852,-0.097707268,-0.105844104,-0.082570937,-0.108425705,-0.28118573,-0.111730422,-0.124382305,0.030936167,-0.001243405,-0.108452227,-0.169200674,0.210930431,-0.157352486,0.100189809,0.026853821,-0.073477012,-0.072230391,-0.08191674,-0.138015309,0.045540784,0.032236661
Nhlrc2,-0.094962944,-0.223818009,0.051616346,0.41958473,0.282526745,0.179005174,0.170638536,-0.087970922,-0.343301746,0.035385599,0.193522363,-0.23114107,-0.11972526,0.078002512,-0.058893689,-0.167294745,-0.105957175,0.048339534,-0.207418509,-0.030619235,0.158243196,-0.352077706,-0.141624858,-0.309359421,0.277819743,-0.090010166,-0.146841388,-0.145865775,-0.319438543,0.167122686,0.064563612,0.090280842,-0.345372682,-0.17299399,-0.018615678,-0.030461104,0.058253365,-0.059516749,-0.045596866,-0.113485232,-0.22130728,-0.042993218,0.022454851,-0.161598658,0.005967723,-0.216276307,-0.013374678,-0.120752159,0.206284754,0.144145188,0.214124805,-0.095802955,-0.159940913,-0.18198415,0.118537547,-0.33173127,-0.197639988,-0.012904335,-0.016539676,0.124328135,-0.054991405,0.052758163,0.244051302
Eif3a,-0.110531633,-0.205548396,0.360360901,0.335954015,0.076602682,-0.035852795,0.122111937,-0.122180491,-0.302305378,0.476891515,0.336516561,0.265016435,0.183688126,0.254040705,0.215980968,0.215566968,0.078586315,-0.058841494,-0.384024812,0.342015058,0.341156669,0.274283133,-0.311218812,-0.359023881,0.112869821,-0.148629956,-0.216487944,-0.4375972,-0.549198524,0.3543911,0.271973928,0.305611241,-0.608869231,-0.283633809,-0.256328398,0.093613,-0.083203435,0.392072421,-0.287188644,-0.274458904,-0.225024136,0.050899954,0.406929953,0.396031826,-0.236347072,-0.005210472,0.077034656,0.348298351,0.400155914,-0.268986172,-0.154093681,-0.179800081,-0.093709732,0.167243002,0.362194244,0.498681113,-0.292343853,-0.290134502,-0.170223603,-0.083428611,0.056786442,0.512745394,0.567960232
Fam45a,0.047557567,0.137667321,-0.138511781,0.231351291,-0.028266421,0.025833835,0.117458924,-0.019061483,-0.038910296,0.044990911,-0.026662152,0.047610794,0.183488803,0.024152461,0.026443329,0.167367337,0.007359453,0.096409051,-0.103294503,-0.111933875,0.002855538,0.017914234,-0.037910726,0.017368761,-0.017240138,0.050303463,0.019614761,0.014867929,-0.037118781,-0.045689161,-0.10877042,-0.126508635,0.061750143,-0.071644806,-0.035766541,0.045783119,0.026882415,-0.164425593,0.019981832,-0.106621142,-0.065689127,-0.032080553,0.1355802,-0.049461087,-0.020840046,0.06951475,0.016586856,0.065318964,-0.110362506,0.055064049,0.131923338,-0.107590044,-0.002635461,0.023833825,0.024641995,-0.124599996,0.049550425,0.079976303,-0.102993544,-0.026937076,-0.011466922,0.137431892,-0.008369942
Prdx3,0.547388012,0.632781528,-0.340944825,-0.418490332,-0.209208719,-0.170163834,0.25256659,0.404416888,0.644219467,-0.117733788,-0.402817493,-0.116920824,0.060558028,-0.284618603,-0.194529089,0.045086953,0.253587488,0.377106629,0.853326484,-0.199338694,-0.427003207,-0.17441595,0.26332207,0.369016883,-0.211312683,-0.368862404,-0.251243757,0.066796189,0.137951112,-0.289285855,-0.846351139,-0.158641019,0.116149334,0.040576235,-0.069970463,-0.213383656,-0.059787867,-0.35392856,0.130528972,-0.009360743,-0.192205979,0.212342618,-0.285845797,-0.32755777,0.120561487,-0.118905839,-0.197945429,-0.39984137,-0.32740544,0.13701406,0.201735619,-0.143966674,-0.063223111,-0.064079526,-0.465381243,-0.212698694,0.171558471,0.087513506,-0.126912112,-0.104157807,-0.260957989,-0.695766191,-0.517089431
Rpp38,0.432959407,0.01346226,-1.134457765,-2.003427531,-0.131911676,-0.402628146,0.240358968,0.30580843,0.876425315,0.563220722,0.225025558,-0.240448915,0.143342961,0.0694805,0.50680904,0.196330125,0.124708318,0.416164165,-0.2010737,0.222392421,0.144763635,0.071969786,-0.089565385,0.263713481,-0.039761829,-0.173264802,-0.079049461,-1.278241779,-0.087462841,0.256339753,-1.013881709,0.247541239,-0.396705677,-0.004081177,-0.257175738,0.05047424,-0.175538608,0.42604449,-0.041157325,0.112316877,-0.166461146,0.037019189,-0.050076872,0.265142069,0.040466592,-0.031093769,-0.56062126,0.253161347,0.257761874,-0.160464672,0.048759312,-0.163625013,-0.110532399,-0.192645078,0.20511443,0.537965021,0.006265786,-0.169925001,-0.048147796,0.313754163,0.148201523,0.318224126,-0.269817768
Hspa14,-0.083738882,-0.053874241,0.408843767,0.707711132,-0.092523776,-0.197783576,0.317190176,-0.089458601,-0.097098688,0.655683673,0.050891565,0.117445871,0.109363043,0.102132785,0.186450126,0.143156053,0.386817626,0.100800641,-0.136273979,0.398612534,0.283256947,0.129782929,-0.111382803,-0.114307499,0.061912982,-0.244715575,-0.223911659,-0.550933039,-0.615856509,0.481569352,1.640638853,0.302111057,-0.75410022,-0.117615675,-0.30715004,-0.050062527,0.01398988,0.330002543,-0.101086125,-0.275296258,0.110644064,0.07901335,0.709386354,0.739404897,-0.134614602,0.128551118,0.221635432,0.091533549,1.369008424,0.06270329,-0.136419198,-0.219610393,-0.101924901,0.184257292,0.599569931,0.548972644,-0.118338289,-0.111794441,-0.283094629,-0.025251657,0.199210363,0.282074449,0.936742466
Sephs1,-0.252323413,-0.12301089,0.175856634,0.071593391,-0.035910808,0.080640997,0.101646086,0.103886959,0.001108486,0.496930799,0.060235107,0.004428845,0.197134246,-0.055930028,0.03718492,0.193343889,0.126716821,-0.015691098,-0.318541791,-0.033534834,0.001960628,0.277254356,-0.061808797,-0.117676209,-0.097636876,0.012372545,0.031054725,-0.046780541,-0.132292668,0.130203397,-0.238226112,0.267695783,0.21919354,-0.240460301,-0.036645597,0.076158341,0.008839752,0.13222836,-0.261647866,-0.070955332,0.118865531,0.079727192,0.236736735,0.172491314,-0.030954533,-0.0553864,-0.136923079,-0.106341796,0.205904299,-0.173568443,-0.137243446,0.092193698,0.071722688,0.265831683,0.181438502,0.383993484,0.146039504,-0.047876627,0.051016292,-0.082949714,-0.140160185,0.353089026,0.174231006
Phyh,0.493147948,0.546800737,-0.397916482,-0.367936487,-0.236018758,-0.189693229,0.204920763,0.44019185,0.520386722,-0.565982286,-0.391082083,-0.18946086,0.010493615,-0.394475521,-0.174595959,0.005931392,0.189389468,0.409994738,0.675146598,-0.412641471,-0.481237293,-0.07892991,0.188292712,0.418296607,-0.308510198,-0.204127702,-0.068831795,-0.242139763,-0.157575781,-0.331393597,-0.343233462,-0.463515822,-0.289379623,0.176157687,-0.076416605,-0.275387577,-0.163106626,-0.588465252,0.169386288,0.063145097,-0.199974739,0.193396193,0.243811147,-0.444199769,-0.037658849,-0.13732116,-0.099612196,-0.453727907,-0.484565881,0.33673911,0.088931702,-0.062469505,-0.099237873,-0.179250029,-0.326455899,-0.506861763,0.342856427,0.032709277,-0.027995512,-0.098394716,-0.213550651,-0.344774472,-0.481334559
Optn,-0.068033207,-0.45488348,-0.728536972,-0.518200568,0.111828602,0.096715154,-0.48174178,-0.408773073,-0.596504123,-0.150316717,-0.490437277,0.081929859,-0.144995067,-0.461233711,0.080259572,-0.303292378,-0.172639386,-0.363795558,-1.042242449,-0.495365064,-0.292063454,-0.497040012,0.452236117,0.405930068,-0.021695071,0.061879448,0.256072389,0.279610581,0.171932369,-0.674309986,-0.354842717,-0.984713022,0.161040418,0.437963896,0.074864787,0.042588384,-0.005753527,-1.029174413,0.404818927,0.237830822,0.416555327,0.037474705,-0.268793675,-0.967168608,0.327144811,0.365334882,0.195987298,-0.274647591,-0.590396387,0.07547573,0.840354737,0.250603256,0.024759731,-0.143590854,-0.254771095,-0.721858702,0.010023728,0.277718452,0.082844139,0.279719471,0.027411117,-0.556393349,-0.683061942
Camk1d,-0.343002711,-0.7153233,0.315347552,-1.112241265,0.204697738,0.297534119,-0.288620767,-0.359537437,-0.504825196,0.602376404,0.10102992,0.13839243,-0.145451144,0.285402219,0.005820778,-0.255578601,-0.205787163,-0.544860842,-0.784937456,0.070634372,0.338031058,-0.072820784,-0.158215309,-0.290116685,0.197478232,0.148548518,0.057923139,0.106544918,-0.116796335,0.223628712,-1.663284688,0.373106819,-0.306284354,-0.133255463,0.081284266,0.275249056,0.177232389,0.270860538,-0.27368165,-0.055877435,0.19522639,-0.223031843,-0.400440123,0.163797767,-0.090708138,-0.004898799,0.092434333,0.197619893,0.234057655,-0.16678822,-0.229481846,0.022628112,0.096501181,0.335212998,0.214160992,0.478577173,-0.264743558,0.033502142,0.065089619,0.056187601,0.135036385,0.24391246,0.160001288
Nudt5,-0.100281756,0.065546403,-0.152698715,0.072141371,-0.184378207,-0.013268986,-0.029922593,0.103707916,0.01338734,-0.333617356,-0.058081359,-0.019925587,0.014947101,-0.184946113,0.134455555,0.040132626,0.024581776,0.144896067,-0.429334813,-0.290518059,0.008899363,0.106823449,-0.281132145,-0.512408183,0.014263333,0.210606567,0.129428498,-0.010287697,0.165910799,-0.373559661,0.020725147,-0.174225513,-0.067105855,0.007626155,0.158077265,0.011675233,-0.302822274,-0.094188663,0.159669846,0.280195981,0.379890528,0.034321236,-0.174265452,-0.245462789,-0.331548601,-0.181436074,-0.227123234,-0.072682857,-0.115102067,-0.082813536,-0.413905628,0.25580415,0.018561026,-0.237381329,-0.458926749,-0.222086755,-0.003335713,0.057136659,0.270003961,-0.070114465,-0.059181981,-0.494421979,-0.10214449
Sec61a2,0.020172201,0.370561364,-0.317790864,-1.606935131,-0.226036632,0.120032536,-0.011017198,0.264464536,0.517633963,-0.40353389,-0.385347269,-0.112839709,-0.133605949,-0.357719451,-0.1428006,-0.020769233,0.088931789,-0.291507582,0.330636825,-0.461839743,-0.167508959,-0.173021389,0.047464773,-0.102741586,-0.098755968,0.131288799,0.160125254,0.652552389,1.178387044,-0.494448827,-2.04274428,-0.33198013,0.637366795,0.224931184,0.144201314,-0.052907515,-0.241776785,-0.454174069,0.223716209,0.24116244,0.114047295,0.113883899,-0.821445382,-0.673360255,-0.343337139,-0.217035981,-0.144366956,-0.334130894,-0.351041662,-0.009083105,-0.441917089,0.147106155,0.082837429,-0.278279794,-1.013554245,-0.398009279,-0.069880351,0.416545806,0.154663851,-0.075784229,0.027180439,-0.852321927,-1.005202656
Upf2,0.021613813,-0.030257821,0.166552172,0.245076516,-0.149143439,-0.080905234,0.035136801,0.045784307,-0.146619124,0.013128761,-0.06320551,0.084995589,0.245129264,0.190956174,0.084157165,0.043183835,0.132401962,0.298141842,-0.466021428,0.234022037,0.057326207,0.032508453,-0.388096956,-0.216332389,0.147810616,0.073732298,-0.003222701,-0.431635913,-0.371914759,0.064885223,0.429656447,0.370888107,-0.356989479,-0.126515993,-0.065751647,0.09256917,-0.101146723,0.259252343,-0.09759265,-0.187693975,-0.259375527,-0.002757621,0.2814497,0.045452645,-0.264964433,-0.123382416,-0.090680732,-0.142207968,0.412509881,-0.222184435,-0.015508095,-0.151895945,0.043624634,-0.174236075,0.14784144,0.036177799,-0.05467479,-0.181987346,-0.121678557,0.017617933,0.101780337,-0.069034461,0.227540154
Atp5c1,0.166135849,0.335451211,0.002375647,-0.476268674,-0.279719157,0.008800887,-0.12990454,0.185683705,0.290613207,-0.268553344,-0.171076275,-0.143556422,-0.263367623,-0.300988573,-0.063132158,-0.04408881,0.03791023,0.091608938,0.276942651,-0.168135872,-0.268869317,-0.066593115,0.019514846,0.051262252,-0.100541794,0.017135556,0.026576626,0.498886263,0.501563349,-0.145179715,-0.498399988,-0.264087496,0.329588742,0.12315591,0.062326328,-0.149760247,-0.335797295,-0.171620239,0.210853704,0.264550689,-0.041062333,0.051072295,0.017143775,-0.334906437,-0.100894208,-0.159075018,-0.038549774,-0.114084683,-0.061102565,0.063226674,-0.089852476,0.138266752,-0.149442796,-0.223452339,-0.074220022,-0.216736407,0.150188315,0.060390574,0.141949269,-0.024004782,-0.129123906,-0.366127665,0.027955576
Itih5,-0.124812408,-0.486613091,-0.309819917,0.218428193,-0.106840474,0.25158401,-0.163288901,-0.335555192,-0.522827274,0.353636955,0.028925226,-0.246899063,-0.046937642,0.154123145,-0.181677078,-0.466754457,-0.040486446,-0.08443981,-0.397975416,-0.550094191,0.059495941,-0.3758293,0.362354172,-0.028367491,-0.064572001,0.32453604,0.303539268,-0.218815101,-0.228251705,0.2229664,0.234011505,-0.154624746,-0.584962501,0.255451709,0.122423701,0.152427353,0.128200069,-0.125309355,-0.159709228,-0.147407228,0.12963528,-0.025016696,-0.251090916,-0.257797757,0.539158811,0.472095788,0.277943934,-0.084553932,-0.047971262,0.189362494,0.401136682,0.32241541,0.163835457,0.80911538,0.189879608,0.146443568,0.056602835,-0.094459049,0.205760233,0.162623857,0.156119202,0.543263209,-0.01774555
